"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000132205",12.3154083700823,1.33554167690648,0.523974640602112,2.54886701267027,0.0108073503493453,0.0190679101142408,"84034","84034","84034"
"ENSG00000151332",182.315202724757,-0.399509214330959,0.156887132859175,-2.54647533580441,0.0108816900967024,0.0191961491331169,"51562","51562","51562"
"ENSG00000044446",171.251423510404,-0.351746976507992,0.138133065843168,-2.54643574556836,0.0108829244821842,0.0191961491331169,"5256","5256","5256"
"ENSG00000119906",720.436419723034,0.187041033939,0.073458180757018,2.54622469562222,0.0108895069167942,0.0192052092509441,"55719","55719","55719"
"ENSG00000162614",1952.13253132573,-0.136966403036812,0.0538134907028685,-2.54520569559542,0.0109213383101551,0.0192587912155443,"91624","91624","91624"
"ENSG00000185133",16.928815188024,-1.08434072003755,0.426057473462325,-2.54505738680214,0.0109259780482177,0.0192644152975478,"27124","27124","27124"
"ENSG00000137601",338.027578698257,-0.250379660596712,0.0984530222233174,-2.54313839171727,0.0109861706461418,0.0193651281502536,"4750","4750","4750"
"ENSG00000131779",417.807609054526,0.229548633848176,0.0902632892621027,2.54310069713527,0.0109873559468559,0.0193651281502536,"8799","8799","8799"
"ENSG00000080031",5.03117335325514,-2.17011069009684,0.853333824787383,-2.54309700032991,0.0109874721984875,0.0193651281502536,"5794","5794","5794"
"ENSG00000181396",508.939480348618,0.228659275282575,0.0899210291601727,2.5428898825799,0.0109939870753361,0.0193740395826741,"79701","79701","79701"
"ENSG00000204922",69.9305876631895,-0.529653511583378,0.20832497995204,-2.54243879781154,0.0110081878000364,0.0193964911594698,"790955","790955","790955"
"ENSG00000028310",657.50702285673,-0.190708565673801,0.0750320721194044,-2.54169397548173,0.0110316714333322,0.0194352911496907,"65980","65980","65980"
"ENSG00000163946",834.605841420645,-0.1740855064165,0.0685301762608637,-2.54027518846346,0.0110765277920177,0.0195117297259389,"23272","23272","23272"
"ENSG00000104093",551.21394489835,-0.21880691313001,0.0861819235809274,-2.53889567601196,0.011120297737925,0.0195862345252779,"23312","23312","23312"
"ENSG00000147799",131.652002617744,-0.406412582308828,0.160092285191313,-2.53861441120138,0.0111292406984705,0.0195993867617456,"80728","80728","80728"
"ENSG00000129480",209.497878851033,-0.315398296005531,0.124257459133922,-2.53826448893986,0.0111403755756904,0.0196163951208166,"112487","112487","112487"
"ENSG00000184792",56.2026694425113,-0.601559043069363,0.237022136227044,-2.53798675788294,0.0111492202990356,0.0196293669156669,"23762","23762","23762"
"ENSG00000088179",187.516476145539,-0.337173579042,0.132924743484754,-2.53657498372884,0.0111942766724374,0.0197060812144882,"5775","5775","5775"
"ENSG00000152348",78.4409669391825,-0.494484680776381,0.194963304001315,-2.53629616767803,0.0112031941060927,0.0197191656661971,"83734","83734","83734"
"ENSG00000170260",146.187743833285,0.383679214071423,0.151326767282135,2.53543521058695,0.0112307701131589,0.0197650839595835,"7988","7988","7988"
"ENSG00000180011",481.795262178497,-0.215207218724385,0.0848849675364312,-2.53528068597095,0.0112357258313518,0.0197711858097528,"284273","284273","284273"
"ENSG00000112234",296.727170093999,-0.264174048693819,0.104228475499238,-2.534566944671,0.0112586412493596,0.0198088850276849,"26235","26235","26235"
"ENSG00000134262",123.090390650123,-0.3909716890716,0.154296193877505,-2.53390365145358,0.0112799741737381,0.0198437903278926,"10717","10717","10717"
"ENSG00000063245",2998.81564457202,-0.123325671277423,0.0486762015116315,-2.53359275061662,0.0112899857565628,0.0198587724564517,"29924","29924","29924"
"ENSG00000136960",122.997424276659,0.43842027522535,0.173097826325577,2.53278902763766,0.0113159036969785,0.0199017257551998,"5168","5168","5168"
"ENSG00000178980",1070.07815010529,-0.15947035537614,0.0629750771558058,-2.53227725281855,0.0113324345972814,0.0199281605085517,"6415","6415","6415"
"ENSG00000139343",399.506224200639,-0.236650449657364,0.0935139709270457,-2.53064271906479,0.0113853755554601,0.0200186071124729,"6636","6636","6636"
"ENSG00000167548",1864.89604502166,-0.180410661450143,0.0713309770376035,-2.52920496735992,0.0114321243113151,0.0200981436271194,"8085","8085","8085"
"ENSG00000105058",1250.03758627529,-0.155451902993856,0.0614925741540131,-2.52797846134257,0.0114721389648859,0.0201658218279003,"26017","26017","26017"
"ENSG00000280550",16.3090097845639,-1.18336121756937,0.468152165623838,-2.52772774423137,0.0114803338751608,0.0201775565078584,NA,NA,NA
"ENSG00000204991",33.9457988626735,0.761548951140075,0.301494684193251,2.52591170281444,0.011539848066577,0.0202794736729658,"84501","84501","84501"
"ENSG00000161904",896.069679426621,0.167447608114111,0.0663035719322452,2.52546888854228,0.011554401157249,0.0203023622397912,"221496","221496","221496"
"ENSG00000166199",211.121480216986,-0.321550568206142,0.127341469061228,-2.52510490554758,0.0115663756510315,0.0203207144705028,"221120","221120","221120"
"ENSG00000116350",954.44477712099,-0.167015539169798,0.0662051735642486,-2.52269619092107,0.0116458966791299,0.0204577171924617,"6429","6429","6429"
"ENSG00000109118",567.259857521388,0.210492029051416,0.0834409737913249,2.52264588351797,0.0116475626804101,0.020457938048295,"57649","57649","57649"
"ENSG00000164211",705.750267393736,0.19283949563027,0.076465023589844,2.52193076751869,0.0116712676408943,0.0204968632561627,"134429","134429","134429"
"ENSG00000273802",41.4513213946772,0.672244714076503,0.266643287046648,2.52113871503128,0.0116975728694357,0.0205403441105031,"8339","8339","8339"
"ENSG00000103507",927.999601358934,0.174146130398812,0.0690789798390423,2.52097136935985,0.011703137390688,0.0205473986547413,"10295","10295","10295"
"ENSG00000157111",89.9228013657134,-0.455947401917382,0.180962745792241,-2.51956500726864,0.0117499941273251,0.020626939201577,"134285","134285","134285"
"ENSG00000177946",84.5813623231622,0.47510129768199,0.188656560177661,2.51833966035731,0.0117909554317916,0.0206961107499743,"92806","92806","92806"
"ENSG00000091073",170.734948898289,0.340310721685843,0.135183457841326,2.51739914868347,0.0118224810261772,0.0207487041476856,"113878","113878","113878"
"ENSG00000109670",270.953327622421,0.274268515323539,0.108957045162023,2.51721689878513,0.0118285986124855,0.0207566979483462,"55294","55294","55294"
"ENSG00000089682",177.533843968008,0.331379512458965,0.13175706081442,2.51507972635876,0.0119005468858065,0.0208794730568349,"55285","55285","55285"
"ENSG00000162551",36.9472559900737,-0.717298719587297,0.285203099135909,-2.51504531949521,0.0119017083657053,0.0208794730568349,"249","249","249"
"ENSG00000173614",221.895316976591,-0.295823143958952,0.117682145972415,-2.51374702181497,0.0119456087984806,0.0209537210857659,"64802","64802","64802"
"ENSG00000051108",1478.41356996884,0.140212751342674,0.0557906111192255,2.51319619071813,0.0119642778504815,0.0209836971358901,"9709","9709","9709"
"ENSG00000175348",722.834578511719,-0.191319421260702,0.0761285124898571,-2.51311125100719,0.0119671589717808,0.0209859790682852,"56674","56674","56674"
"ENSG00000168002",572.12602154366,0.198807015575831,0.0791192804544439,2.51275055124271,0.0119794006178914,0.0210046731362157,"5436","5436","5436"
"ENSG00000177272",7.17201893499735,-1.77511030628698,0.706528596167102,-2.51243943403976,0.0119899684171287,0.0210204277344645,"3738","3738","3738"
"ENSG00000157399",32.2649975089891,0.774358893725514,0.308242922232103,2.51217088171268,0.0119990970490756,0.0210336554052821,"415","415","415"
"ENSG00000184983",647.830791816426,-0.200075418547972,0.0796565363059698,-2.51172631683933,0.0120142222426096,0.0210573897896992,"4700","4700","4700"
"ENSG00000099381",483.134502322149,0.209838244988336,0.0836342059198011,2.50900026706244,0.0121073392859481,0.0212177965953242,"9739","9739","9739"
"ENSG00000116815",39.5225102082918,-0.684446738448692,0.272868732894246,-2.50833699848623,0.0121300918897196,0.0212548654985825,"965","965","965"
"ENSG00000133398",457.392847768939,-0.224981839886105,0.0897058134797507,-2.50799620625357,0.0121417970737538,0.0212725694147999,"84246","84246","84246"
"ENSG00000100632",1067.28405880322,-0.161735594990236,0.0645182375668086,-2.50681979374838,0.0121822802444616,0.0213397666187415,"2079","2079","2079"
"ENSG00000124783",4636.451048028,-0.118583629553801,0.0473050030859868,-2.50678832719343,0.0121833647244328,0.0213397666187415,"6745","6745","6745"
"ENSG00000182180",864.930595882782,0.171196206877999,0.0683156962905125,2.50595713977629,0.0122120421991431,0.0213871762248178,"51021","51021","51021"
"ENSG00000119711",190.646968019239,-0.338061353365494,0.134911874252426,-2.50579391353623,0.0122176808215973,0.0213942302798228,"4329","4329","4329"
"ENSG00000074621",127.844921291703,-0.395833890362746,0.158021197597755,-2.50494171908724,0.0122471572110934,0.021443018992584,"9187","9187","9187"
"ENSG00000197647",47.1630209026838,0.633597452452489,0.25324828682459,2.5018824821956,0.0123534923091888,0.0216263457032616,"163059","163059","163059"
"ENSG00000132603",424.746622161331,-0.223115320791371,0.0891840802792433,-2.50173932491961,0.0123584882393401,0.0216322404843061,"51388","51388","51388"
"ENSG00000262919",284.616116959111,-0.280081104765707,0.111958138382057,-2.50165918095146,0.0123612859002869,0.0216342863786548,"92002","92002","92002"
"ENSG00000138002",251.068045596305,-0.280017309563732,0.111978334662884,-2.50063827441922,0.0123969727642643,0.0216938856725901,"26160","26160","26160"
"ENSG00000131015",208.54788513594,0.306836561620306,0.122756362842877,2.49955728985751,0.0124348591555612,0.0217573177847666,"80328","80328","80328"
"ENSG00000166452",319.046157127378,0.254013764345386,0.101639892686491,2.49915419656032,0.0124490130124576,0.0217792137554612,"56672","56672","56672"
"ENSG00000188315",91.2999828342342,0.459596948443332,0.183909421304897,2.49903971847849,0.012453035293754,0.0217833813738496,"375341","375341","375341"
"ENSG00000129048",7.03641793315763,1.77276463192569,0.709424672526067,2.49887648481884,0.0124587726328194,0.0217905475518972,"51554","51554","51554"
"ENSG00000176390",186.366024289062,0.337691975340981,0.135143182311098,2.49877181790509,0.0124624526986395,0.0217941141202541,"51379","51379","51379"
"ENSG00000181481",188.554519626957,0.321856624123401,0.128837430835508,2.49816083754673,0.0124839538512922,0.0218274853070142,"84282","84282","84282"
"ENSG00000160999",39.5641986305995,0.694321417276866,0.277935774978454,2.49813618750839,0.0124848220055253,0.0218274853070142,"10603","10603","10603"
"ENSG00000147676",5.02442318448801,2.21962220003427,0.88853439534839,2.49807121891321,0.0124871104025754,0.0218286128411433,"114569","114569","114569"
"ENSG00000108839",18.1359411199066,1.05692625364496,0.423106392400466,2.49801532812718,0.0124890793480101,0.0218291817213146,"239","239","239"
"ENSG00000058262",15909.1105905587,-0.0954149394802561,0.0382103269725026,-2.49709822030363,0.0125214269198463,0.021882841098605,"29927","29927","29927"
"ENSG00000196976",76.5734546530525,0.494740675964145,0.198132955181635,2.49701356097273,0.0125244167001872,0.0218851865033399,"8270","8270","8270"
"ENSG00000067560",9860.28280232333,-0.0925819709388923,0.037106378151379,-2.49504197260092,0.0125942231887739,0.0220042715592338,"387","387","387"
"ENSG00000160208",1086.5062348552,0.16021559434125,0.0642248548540172,2.4946042261274,0.012609768785903,0.0220285346592612,"23076","23076","23076"
"ENSG00000141298",400.614552941479,-0.242996158439992,0.0974507270180474,-2.49352843098841,0.0126480454648056,0.0220924960367632,"85464","85464","85464"
"ENSG00000089041",6.06113950419273,-1.91915057251326,0.769790100693282,-2.49308294661734,0.0126639258422824,0.0221173258431552,"5027","5027","5027"
"ENSG00000134697",1120.99195140835,-0.159788734113979,0.0641130646794894,-2.49229599166388,0.0126920219034791,0.0221634807943741,"29889","29889","29889"
"ENSG00000265241",853.14764163755,0.179517685558145,0.072053393467971,2.4914535862623,0.0127221587991948,0.0222131869555547,"9939","9939","9939"
"ENSG00000107960",198.252587596817,-0.309889815966692,0.124438723144164,-2.49030051206552,0.0127635124855645,0.0222824622546355,"79991","79991","79991"
"ENSG00000178252",1988.92408886842,0.12782734883386,0.0513434837551778,2.48965086676592,0.0127868636252771,0.0223202947392469,"11180","11180","11180"
"ENSG00000123600",210.415848931249,-0.309091342865819,0.124172460366001,-2.48921010306767,0.0128027281508409,0.0223450506306792,"79828","79828","79828"
"ENSG00000178201",12.8813045081569,1.24044784566799,0.498398985655851,2.4888651088157,0.0128151577707576,0.0223638057431615,"57191","57191","57191"
"ENSG00000184785",185.542825861297,0.336433879030819,0.135178932137873,2.48880408884781,0.0128173573387436,0.0223647057505507,"644538","644538","644538"
"ENSG00000141431",19.3747129588475,1.03209693890878,0.415042856484534,2.48672377510788,0.0128925458835941,0.0224929455439244,"80816","80816","80816"
"ENSG00000166598",17466.1721109092,0.102541069097584,0.0412437930111834,2.48621820669548,0.0129108774235953,0.0225219692592846,"7184","7184","7184"
"ENSG00000134253",34.5950146010897,-0.757844522988904,0.304951851508477,-2.4851284530333,0.0129504695354914,0.0225880678096385,"80263","80263","80263"
"ENSG00000114026",188.799867016796,-0.323564459122958,0.130218707295521,-2.48477707883135,0.0129632582781932,0.0226074049961872,"4968","4968","4968"
"ENSG00000166411",358.462963796246,-0.240588113795046,0.0968307166647447,-2.48462597491692,0.012968761345278,0.022614032846,"3419","3419","3419"
"ENSG00000173914",336.450945684816,0.244399223537744,0.0984572357126067,2.48228808953297,0.0130541687263491,0.0227599723055091,"83759","83759","83759"
"ENSG00000135636",42.2891472244056,-0.657154603625183,0.264767140280152,-2.48200967434948,0.0130643728364819,0.0227747735941925,"8291","8291","8291"
"ENSG00000110090",1193.71952787919,0.151413689194305,0.0610097117435424,2.48179650201889,0.0130721905184722,0.0227854113472898,"1374","1374","1374"
"ENSG00000131269",180.982303986328,0.327686028885528,0.132044486812114,2.48163355242382,0.0130781691687426,0.0227928412149638,"22","22","22"
"ENSG00000143252",1305.35034194608,0.146746213937711,0.0591348811157827,2.48155084053336,0.0130812048082223,0.0227951406799801,"6391","6391","6391"
"ENSG00000117859",847.833357889621,-0.183726868257183,0.0740645974843173,-2.48063007830544,0.0131150401452718,0.0228511036612226,"114883","114883","114883"
"ENSG00000162341",222.774202812894,0.29567554619302,0.119211456823318,2.48026116005979,0.0131286185209643,0.0228717616992979,"219931","219931","219931"
"ENSG00000128872",741.914433665845,0.183288679314219,0.0739177466579223,2.47963023226945,0.0131518692113113,0.0229092625396245,"29767","29767","29767"
"ENSG00000221909",117.118276247873,0.417625398863006,0.168456228000682,2.4791330295091,0.0131702175672524,0.0229382152803889,"221786","221786","221786"
"ENSG00000198816",453.711146312676,0.244703585542067,0.098716284943301,2.47885732007253,0.0131804018708338,0.0229529431819083,"140467","140467","140467"
"ENSG00000150477",49.5716312294851,-0.634295034006248,0.255939468771061,-2.47830097113168,0.0132009737923336,0.0229857543143386,"57536","57536","57536"
"ENSG00000106701",84.2878905392979,0.491510394526588,0.198363748895801,2.47782368130568,0.0132186449916649,0.0230135067216271,"83856","83856","83856"
"ENSG00000134809",244.3661051991,-0.297939491687735,0.120326463169782,-2.47609282147136,0.0132829039907088,0.0231223500399206,"26519","26519","26519"
"ENSG00000152495",198.531668969437,0.310492539915287,0.125400390577776,2.47600935279952,0.0132860097726907,0.0231247256979266,"814","814","814"
"ENSG00000096093",172.146456921984,0.338750339366754,0.136829847918282,2.47570500530749,0.0132973396630289,0.0231414131819117,"114327","114327","114327"
